uuid,max_price
0cb2d7ad-6d7e-40bc-b3fa-42005f643caa,31.36
5211678a-43e8-4cb7-b827-f3109edf6941,40.91
eb490eb8-5153-40cb-bc96-5afd8119fca5,12.34
5799217b-a076-4eeb-9168-e8a479591517,51.8
1a34a9ef-1834-491d-bb5f-8ce245bf396a,54.19
91692e41-6168-4e54-aabc-039258185858,5.8
21a1c3fb-9cc9-4852-a4dd-c9b66d624c5f,52.62
f5dcdced-9462-46ba-89b6-c79f069ad6e2,11.95
42d2f09e-0b60-405f-9d66-b632851224b8,12.66
b1796b9b-2bbb-4d7d-b241-8c71c426b00e,44.2
ee881180-c90b-4e67-a406-952bf1d93906,12.88
da04ce79-a54d-4e01-b093-0916244fa631,48.06
90d8c948-2833-4a0b-934d-8af603674985,37.93
6970a3b4-3425-4f4f-99af-ac3124f025d4,34.61
2bed8d10-9081-4131-9bcb-6264ef0abb5f,22.48
0555c13b-dd96-4994-b1b6-fde53b96a110,38.84
0b2d4cc3-e0b6-4fe5-a60b-bf21cbc81683,44.15
0c5d2325-f31f-4c35-9850-f05bfdb0cd19,19.43
afbc5163-d571-4ef4-9192-ba136e1ec0c9,20.48
78846cc1-188c-42b5-845c-6d4533c9b689,40.89
e7f35341-3a14-4707-b567-60c9ffc80709,24.53
bc89feb2-0afb-4b90-af84-985bda4b55cd,52.03
8d6671e9-02de-41de-98e1-b64babb15c38,20.4
1e933a8a-29cd-46e1-9718-917d5e609ba9,14.14
168388fb-0bd4-4dfb-9bfc-01045c5212d9,49.3
fe15e45c-8b05-4a84-a7a0-91a47d6a8d8b,2.05
98fec9da-3ec9-41d5-9d4e-8fc26c486642,27.99
41e63b47-02f5-44b4-8d30-89c652eee9d4,56.62
825fbeb9-713b-4f12-ae24-1c9e0eb04c23,7.17
f6fef978-fbe2-495c-88b7-37dcdb0eeac6,19.85
74f7ed67-c155-4a7e-a8b6-04d3c108f4d0,39.79
a35a555a-c4d7-483b-84ca-8d83dd338788,53.9
82581422-b1f4-4f9c-b942-1d9760957c03,5.74
06f03f61-95c9-4a20-85e8-18202c397d04,23.1
fed37510-89e7-498e-92c9-85bb94ee0789,23.86
0d11f3f9-f5b8-411e-b631-8c85f8e8bbe6,1.03
4669ff28-76a7-4a61-8cbf-6ac825406b50,4.57
fafd393b-9771-4ce4-8ae1-d25e2fe10fc4,44.53
8c05fe1e-0798-4a5b-9d13-0c957e2b74f0,58.25
62263f4f-8791-42d1-b995-d238c454b8dd,36.03
8c70d00a-e295-41b0-8e86-4010d4bd330e,3.7
f1f84ff6-d8ee-4867-804b-a3f8a3747a79,19.54
9d6e3edf-11b2-4dd2-8e51-7df52c24db65,35.21
34d68858-103c-40b4-8028-e07f0958689c,7.69
0dbffc2c-5170-4b80-a846-93a2a41dce78,45.29
f138e2dc-2a61-401d-8bc9-f57a35724a28,47.47
f19e9028-bc62-4cb5-b053-171e899f5b8a,24.8
93292e5e-7e3b-4aca-af48-2116134a0393,52.79
2cde953b-6155-42c1-855e-ccf292ef2ca0,43.8
889bfbb7-ed70-46b9-a61f-e2d64bda388a,18.74
d590ca7b-7d9a-429d-858a-1cd310e46de7,40.3
9b07e48d-355c-45bf-88b0-6fb3ea7b545a,47.52
54204aa1-465f-4be1-8a81-e79123d3a308,1.58
ee6040eb-4c7e-46d9-96d6-81e772bc6190,53.61
9f4f65d1-355e-425b-8f06-4f8d751845c6,15.45
cfd97fe0-b343-4d91-80ba-19a6a55d2fc7,46.14
2a42c6f2-1658-4fe4-9193-4d7aefd18d82,25.44
8c7063b4-303f-4800-a9ee-58ca7422e614,4.79
72931f43-4b19-4434-8be5-40b03e9ff33a,34.85
883a3da9-d138-4b80-8321-dd8c8ffa46ea,3.79
b72c8c9f-9b1a-4298-8998-720dcce6f81e,28.86
b0f5d66d-789a-4bb1-a73b-a97868248822,23.4
4090b7af-bc4d-4d97-8d2d-818eb94b3897,46.9
a1b6c5f4-7b2c-44f7-ab21-9fe16181d4c3,32.64
39b6de4e-aedb-4ef2-af09-f64c6bf6145b,34.82
e26690ce-8ec4-4c61-aa11-3a12892dada4,25.12
ee7738db-f888-43b5-b7a3-049d66020c19,53.05
f558a407-d3a1-4ac3-b3cf-e8c57fa8f16c,23.04
69a8bcbf-eda2-4c43-ba05-64f738fde6fa,15.05
9d1ae713-51bf-43bc-9eae-a7b7b0f66c41,2.04
bfa2b908-159d-4105-ad59-6dafa1430a15,20.05
2f24ac46-1537-4158-a62c-1c8b189352a6,8.66
d0612d11-7514-453f-9372-fbceb7cdb743,32.74
46b5cad4-efd7-4de1-9b52-5813a909d3ec,24.31
a5a878f5-9eb6-41ca-9b26-c5c93bfb7cb2,33.02
770dc5cc-9c2a-40c0-97e0-bd5776fd59e1,43.96
2aa685b3-5b8f-410e-b734-66eb9c18ee81,46.15
a18c85f1-2729-4036-93a9-32a11d22e5be,51.73
cf6c2146-8892-40e0-8538-1464b2f43661,1.24
9a381261-5877-4ada-b11a-6b06a6971fd2,7.24
6bbff356-684e-4a26-96eb-7965fe293b6e,12.55
8e1671f9-4b75-4103-95c7-6441b4b1efe6,57.47
2b291158-1cdb-4cfc-aef4-5efe2d4fee2a,0.21
99139077-2c59-4fb6-8b2c-223223be9e9d,28.67
a546f5a4-16a5-4f93-9c4c-009ee7ef040a,0.23
d224bb58-fb83-42d6-8506-bfa53bae93ec,36.42
261305d5-7725-481e-8384-7f278b37db31,11.23
e1534263-10c6-4dec-8362-2d3b21e0e741,39.79
a986d300-5860-406c-83b3-6a2ec3ab239b,51.66
f828e286-d3b2-4454-b282-0adbfef34c88,47.2
cabb1f99-822b-4afe-ac29-4f249b81c5b5,2.59
9e2a71c0-3e03-4178-96e4-9e44887c7538,40.23
ed443fe7-4d7d-40bc-8284-cb2b1f196b77,19.93
99bf9da1-0620-4128-a8a6-24c1e0e00c97,29.02
090e059d-4b0c-4506-8a4b-c577870c47bf,44.73
80216a63-2077-4eb5-98e3-c87bac2f7cdb,22.2
e96ebff3-a4b6-4166-ab91-a63e715e0f7c,54.63
0528e1dc-839d-4f8e-8366-ff51b707605e,5.35
e3935c3a-ecf9-419b-a005-b80fcae6fcd5,45
e7675005-a6f6-47ad-b6f0-2382dc126f35,37.99
8bdeb277-b86f-466a-b8ef-93bdcb1875e7,40.19
22ba1aae-f8ad-4b9c-99fa-7ab72e0e749c,37.7
daab39ad-309a-4e87-93b6-6ac283aad27e,31.67
113a2907-197f-44d5-894a-baf8666a8069,15.57
0dfd8cca-4aa0-41cc-b564-24004f3825ae,51.17
53ee321e-ef54-4885-abc7-2fc3fe8d2add,51.19
668c11ec-1e2b-4df4-a545-854f4a984236,8
43ab0c8f-c6d9-45d4-8b09-5c1299c7f03e,57.05
6f018aa7-032f-4ab9-95eb-182cd124cfa1,13.48
69e91339-2419-4582-97ca-a933ac834fe9,49.8
396b278e-e478-4a04-b251-2680dcae3489,55.3
4e5f7a2f-f8b8-42fa-9f4d-babc48fb2933,35.28
e963e762-113e-45a3-a3ac-7cddaf9863e4,28.83
f6a7aa0a-41b9-416a-9007-e74cd11af7e2,33.49
520ca31e-5833-47a5-a0ab-7d2d593548b4,53.05
5b7329b3-eb66-4ffe-b5fc-e2058bd71708,50.64
e840b873-d013-492b-bc64-a568c80b41a7,17.26
c656da82-85cb-4389-be6f-a9706a454d5d,59.73
b3190315-4cd5-45bb-a39d-0689ab1909b4,36.63
0b210f31-7bef-435d-80ef-b950b40a052b,7.86
87ff6f99-1bfa-46bb-be05-37c5cf3a76e9,50.58
278ffc1c-9d78-4a39-9b3d-830623b7e76e,23.75
c1b53a3c-c58f-4c6a-a148-5cd743356a5c,27.43
86f89f19-2a34-4f7c-954f-1a4066bb9bc6,22.12
5489f951-d2a4-4bcf-ae68-1374f7d027af,53.5
24509040-4426-4e83-9e0a-6f3565f446d7,39.14
c97a8b72-56b6-44a3-a815-c31973a53f55,12.92
a680ae59-b758-49c3-a176-63f018fed471,24.21
a7d1a7b3-3610-41d5-931d-958eb3d63805,35.59
58107d09-985f-4aa7-8442-f333d6a340c5,41.28
cd2e20ac-005f-4289-9b31-46fd8a081f59,41.2
57c5bffc-af50-4c8c-8b0d-4b79016f09fa,57.83
30d6500b-9944-4ae5-a2e4-44aac012ce11,13.83
d7f93315-2d73-48f1-89b2-8ebe7a133775,58.17
aa40a3f0-2a90-46fa-9161-f9a6ce6763d6,47.86
59385f39-6324-4a26-af12-94a4cff53e0e,23.32
393d7638-1fca-4ab2-9492-bff50663c99d,31.02
fd592b04-b169-49df-a641-8c713c8f6262,27.99
871b334f-016f-41bd-a8d3-cd331bce816a,44.75
a1952e8b-925d-46e7-9116-c2946327d798,36.34
366aa57d-b424-473d-abc9-5909e9befb0a,57.88
089550ea-7d3a-4efb-a353-54dbe9467852,3.56
06f76b74-1813-439c-9983-cfc2d7a8a30d,59.83
791871b6-d87a-4c2a-ba6d-dd8f636ad695,1.18
1b09b4e3-8a0b-4a58-9869-ee27ba205f70,22.96
6a58741a-a97e-41ab-bfa4-ddc7f272beeb,53.35
df89ce87-0dfd-4b20-9ac1-9fdfca072fb8,22.84
6d2d0801-f8fa-485f-b7ea-6586ae3b3c0f,19.49
748e4cad-35b5-4383-8bfd-f495d4ee6c7d,49.89
beb07ffe-1000-46bd-85b3-2fea597ece7c,41.93
58442937-49ac-4ea7-81a8-0be79b1d7c8c,6.58
6cf6488a-4162-4bcf-8e39-186fc6ff2421,18.29
1cc6e086-3242-4b2f-a24d-7cb865b0e8ba,31.54
81527a33-ac4b-4814-ac7f-d35aa2d4609f,38.31
e562e4d8-acf6-4d86-b7de-2027bb3808e5,39.53
3d367bc8-b864-4dd1-aa39-719e4ffc4b75,2.99
a3330bd7-4e89-4cfc-9630-b5125c3c16f0,2.65
dc132a39-cd39-4b35-bb9b-c70d7bcb6527,0.87
7cea1480-b881-410e-93c7-c9ef180bf434,13.04
d2ba74df-3f49-429a-bc4c-263042fb0891,25.27
060fe02f-729b-4d4d-a40a-fd8abe482b85,58.33
247f970f-d6a8-42cb-a915-c7a8e0ee7bd3,12.3
61268fec-6041-4449-b244-0b11a47ddc88,51.55
3d385935-6b0e-4002-8f8d-ff5b2ae57d0c,39.76
9279701a-25cb-4d54-89ed-b0cda8414ce8,7.98
022148a2-8973-4e7c-b463-3fff65755171,50.69
e64ed5e5-aca4-4153-aa8a-df76ebcb8532,55.01
3e786508-04cc-4164-8940-b8354c51e886,23.25
b05a33c9-1832-4c8d-81f1-120ebd09587a,11.33
70a20e6a-0dae-40cb-96d4-bfdef158327a,27.88
bd70f824-c4f6-4cc0-bc42-e50f0a411f3e,18.42
bd34bcc1-acd0-4a5e-bc78-5aed8f3b1cb4,19.67
be532b48-d50f-4b7e-af61-f0049274bbd9,20.16
e9c6f64c-f018-4606-8ddf-0559f9cf58dc,10.86
29f70c6f-671a-40ae-a373-947bdf490f11,34.65
52ae5639-4bef-48be-8ada-1edba3599738,4.57
b4f7e869-bcd0-488f-af75-3fbe659a4181,43.46
1a97a8bf-4173-400b-a073-c4e0fcd35ef0,22.33
b8a28547-6422-4244-ab4f-767b9e2f48b9,55.5
a796de2a-31a9-442e-8d18-50bd3366d6c3,12.94
e03fd7e4-e674-4085-8d2b-4568128ccf18,23.68
431d3f10-b02f-45a3-a87d-45a0ad215a5d,57.43
97dd1294-6a9b-4b33-872e-cff69b33f785,33.86
8b8818db-57b1-4ddc-aada-d1a631dc8daf,32.07
97c80708-cac8-4c5c-9155-2ec595edc558,21.31
24caeb7f-d7ec-45f6-954a-a50a3957b368,32.2
19e5f3fb-1d05-4d6e-881b-ce4e7193f162,36.84
7eca1d78-66e7-4a11-80b6-a689fc11572a,15.49
7c9c14da-7414-4ff8-9889-029441145e0c,23.02
c1cb5395-a0e1-4ec3-af54-02bea60cea63,36.82
8c7ce407-8834-44d6-9ff5-24fd192a1f6a,18.05
752cab86-f005-4594-967c-166486fc36a3,41.58
249d851d-448f-476a-82a5-d5a18eb105ae,37.39
8a2ddf7f-fc0b-4e2e-aee3-47d2e7c3862a,6.08
10e7d7c7-348a-4b43-8048-6370fbc4cfe6,29.89
ec11bc0b-00d8-4b7b-a93d-9b441c59e5bb,58.39
e1f5dc41-2d99-4877-83f6-c02ded0cb9e4,38.11
3ef0982d-1aaa-40f1-bf93-8299c393dce6,58.07
299be84c-6168-43bd-8438-9d1f1fe0334d,26.68
f6ab58aa-87a4-49ce-930b-f9b099e10f52,55.37
60c7e87a-4e77-4cb7-b40a-8416f47b892c,40.67
d80bcf8b-201a-4b3a-be00-b38b36728959,58.99
985a6065-8b7a-43a7-b44d-59b4c061f4d9,7.27
dfca5a09-1098-4c68-9779-52475968a2d1,55.51
9f840683-0d9d-40e8-b61c-dc0c40121c87,57.1
bd619a83-57b7-45ee-8e4c-6817420b8f58,25.88
3f5021f4-00dc-43f1-85d3-183f8ee04a07,14.12
fc8a4e0d-75fc-458b-bacc-f34ed5ade4b5,28.66
f69ea808-958b-4bf2-a413-f15c739a6a3b,32.6
3f45bf92-2506-49a1-aab8-aba4244c540e,43.38
50fbcbc0-c294-4f38-88b8-76640f52180b,54.19
0ebf8458-2826-452e-b46a-73cdd937802a,53.46
be3cfc60-20ee-4218-9b2e-4af66c1457f7,55.51
5d914faa-c767-4686-be35-a82dc44fcdc5,21.71
d147a63c-f8aa-43d1-8d5c-6c91ba4333d8,8.53
7c8d9007-e019-440a-8b25-1e5e3b0b7e8d,1.01
b6523059-5050-49ad-88dd-e5e8b84b53af,59.55
4d826c60-7c62-47a2-9330-4c4333d03bc3,6.25
b7b3ba5f-1404-40b2-9888-b1ed96f18df5,43.62
b694019e-9790-4728-b25f-6b8baff8ccdf,22.81
71e132eb-7383-45ca-90c3-b37a5b66bb0a,43.39
7f0fb83d-ac6b-4b30-8d64-461a4e0f3e34,40.64
efebe3f3-2c83-4ebd-875c-07641e8bdc9c,46.32
620fbfc8-fab3-4a01-9868-de30967fa01d,19.28
40fc0d5d-2e17-43dc-9713-5e03c7287896,1.55
233ea371-ecb7-48a4-a75b-04f10c0eaaa9,21.74
9b13b962-8f68-4a0c-8d12-ea7be35a470e,37.05
9d77a2c6-d0ea-4a78-87bf-7ab0f7b977df,56.02
5d129cf2-48eb-4434-8766-6ee2b1883e60,58.42
a6bc4de9-84cf-42e2-abba-7aa121a17e87,29.79
bb156988-42b3-4cf2-b338-e8b76c26899f,21.1
9dcdbb9b-e466-42a1-93fd-e50b60340b47,4.04
ae52bf39-00db-497b-8fab-0d9de6263ff9,18.27
7c99e699-70d0-4690-bee8-2f94522acd60,33.24
512c8efd-88a4-45c6-82ea-23fcb9fc3eca,12.66
00a3eb7b-03d8-4ba3-98a6-bacf2ebc527a,40.68
5584be15-9c33-4217-b4b5-96e667b1cab2,34.87
bb38c3b8-c42d-4094-8ad5-15af988f2558,29.34
330429b1-c3a5-4265-a287-5017b31e51de,10.55
3a09b1d3-6c6d-411d-a41a-c528b40a5372,4.46
66e5c538-d4b8-4b2b-9bcb-5362376f8ead,58.27
8fef60e5-27a7-41e3-9bc2-d336151e48a2,23.02
774196da-05a4-4aef-bc40-4de238e2fcc7,5.84
95162321-10ad-408c-acbb-4c2660bffc0e,6.61
037a71d7-5782-4d42-b757-aa60f8759bf1,52.7
237aeb3c-4c58-4965-90b8-bcc7a5836602,33.03
e1d5fca7-b5a4-4d1b-b2f5-b0628e24cd15,6.14
7b5bdd6d-f85c-4737-b732-e97728ad8776,15.14
bd6cc4bd-ef43-44c9-9713-f4eae4e6efaf,52.2
4549cf38-1c38-4067-939d-c7b57421b42f,14.13
48a24e14-f4a9-4ac9-9a97-29d0062a9219,4.58
00a64e00-fe2a-4b1a-9ce2-cae8034098b5,53.58
c98585e0-0161-43fa-a6ea-af73a30f949e,9.66
ee115604-06f5-4782-a52f-e82deeacd332,41.85
6d531d16-e0e3-4a57-bbd9-47da84d8eea4,22.92
31029e1b-3c4f-4dfe-8b5a-2b7d9d5b88ea,25.13
d1b39232-5ae4-49cd-b02b-1b79771afa46,14.06
7c7d4502-5765-451c-8d96-917cc537d5aa,51.75
a5dfec61-d561-46cd-8309-0ef9289d11e1,27.13
0121324b-c8a4-4f93-b498-e9b116001de7,14.25
3df8a6d9-673e-4930-955f-9d18033cd6cd,23.61
89aac135-d7e6-4faf-952d-48672abf4e54,6.48
f5f1202a-235d-4429-bdfd-38b31e03254f,20.19
ebb9fcd1-71fb-4365-adbe-4fe181174d86,32.89
e71b04a5-e7e8-4da3-9e52-f9a92a23b2e8,28.13
ccbc6b4e-a329-42a1-a633-330fb1815bdd,11.07
d0e133a3-7942-4d69-9631-77182bcd9eb9,36.24
4304f39f-d11d-4983-a01e-5c2ec2041272,16.68
da40af44-5fc3-4425-8887-ad0a4243368a,43.26
e8504ab7-2f61-4590-a27a-1906319c6231,54.65
fe76732e-9274-4f86-b522-7e2320b8f23c,3.06
1bbc323a-eaed-48c9-aeba-085c56f1325f,20.04
80e48d30-d6dd-4d98-aa4e-1153888cba12,19.01
aee2af9a-f63e-4c8d-8100-e8f5c459d19d,18.37
639ade68-e35e-402e-b22a-a4abaed8a911,42.5
b16b1fb1-cf5d-459e-888b-2081d815b5a5,9.16
49cc0a1e-e763-44b3-a88c-b5ffd67c1243,31.52
355555da-8e9f-4d4f-9722-fdc204120059,4.79
7b777932-5bcb-4fee-a477-068bdc34a905,11.64
60e1626b-fd74-4bd8-bbdd-88184e9226cd,12.86
d02082a3-8e73-45e0-b9c5-da65d8ad35f2,57.78
3adfa8e0-9cd3-429f-9a6d-a981909501a5,35.93
04982247-3e38-4642-8ac7-356b4f4e3768,37.97
a84524c2-74a9-4310-bdd3-7611a927168a,25.48
424320ce-225f-42b9-ae8d-f3222d4ab324,23.65
7efc766e-a5da-4872-880c-f9df8dc6a1ef,9.17
55872dc9-408f-46ce-ace5-7e97da32ffcf,31.04
3d650186-75ea-4d70-adda-50df75320b9c,55.01
3e288cce-d77f-4993-bc21-a3bfc4a31ceb,30.08
85501ad1-8c3c-4712-b9d9-2d125c4d0237,16.23
9982e2c9-c569-4fdd-b321-4215223eb5e7,52.09
99a60ba2-2c17-4be8-ac94-61b9367b6190,55.39
b2ac632d-2478-4536-8fae-4232a03fe311,24.57
2e0a240c-4285-4df3-89ab-1e1667e467e0,48.89
118f0535-6a97-44d4-b354-aec71b221417,32.48
c03234e4-ac19-4f0e-8665-1d743d848c26,31.99
5491d0bc-229d-4add-bb37-c87d6434a5d9,59.51
9219a593-b8ca-48a4-a7be-8bdb7e2b5dd7,59.64
75c6b812-e50b-41e2-84e5-6a8ae33e5b3c,3.99
df491439-08b3-4dd8-baa1-4aafe4bf266e,7.44
f1da12e7-4314-4d62-aecc-6bf5297bdf3f,31.77
9bfe316e-1004-48c3-b87d-54616427c0fc,41.7
a2e8a141-d48e-47a4-a5c9-9d42947d193b,54.65
678263bb-70c0-4bcc-b01a-bc30243565a5,27.49
10e25625-f234-4f4e-b88c-8acb03e0e28f,45.37
75b3ad4b-5272-4b7c-93ce-6ed48079cf98,19.6
0c1f683d-7f4f-4812-bcba-d427c01a6441,50.25
5407ba26-499c-4996-8ef2-29b920f48fd4,30.57
03af9aea-c15a-4639-8ad1-eafc959f77d4,37.28
58f60407-4b0f-48f5-b077-521ee9edafb1,59.44
03fc0e18-1637-44dd-88ea-93f10b24872b,10.58
3f75c78e-8e75-4e09-92a2-e01487c4cc6e,36.98
dbe09e74-e1bf-40d3-bd7a-eaa6dab829c7,21.53
ee27dd04-f26e-4c01-8e18-10be69ffcc27,57.11
460eaf9c-98d4-47e4-880a-95cf562ec504,50.03
a42caaeb-0ac7-4492-82b2-e56baed57973,20.5
d5573e82-c471-4a7f-a3ca-048aad250827,48.15
5aaff1b4-bf59-4120-9824-9d059ed19938,6.14
d00692cb-cc26-4bab-b674-fecaf0039a0f,52.34
af2de45a-7d95-46dd-a4d4-820a5b4584ec,21.09
abf99c44-c36f-4290-b8b6-789d59c43c48,7.26
541380c9-2c0e-434d-ac3a-56cce9299271,42.22
41fe86d9-4c57-4720-bb2d-90737ab48229,30.8
2e40aab3-a781-43b6-a3b9-c8b14d3fe5ca,25.74
2b040790-eb95-41dc-b90e-cdb68596b9ea,29.12
cec1a16a-a6e0-4692-bdc5-83ea29e84635,40.2
bbb822ee-d08e-4e86-9bbe-816e0eaeb143,38
41f1ffd4-8cef-4579-b540-321e09f768a1,12.45
d20a0708-3bf3-49f6-9d9f-f29b48fbe4e6,49.54
5eced066-fd61-4413-af50-722d869dbd41,26.64
1ed4adf9-1326-4235-a508-5bcc20033882,52.6
1a2effd0-5f76-4d95-97e7-5e7b10dd1aa5,7.9
2e2cd21c-4341-4df9-8c4f-1fc8928d41ed,58.54
fb68f7b9-62d9-4875-b91e-fe33768bd6e2,5.74
d422ce58-bc6a-448f-ad28-4f23da20f311,21.91
e38089d9-d245-4687-b8aa-684f4d814776,41.11
1c805eb2-ca8d-4260-bd02-a5d50f884d81,20.09
13f6d9b1-40f2-4725-8c8c-bdb8c1bd803b,21.89
0972ad96-070a-4576-95c9-bd380e822c79,40.91
4ff8c193-4734-4699-8844-e2c4cc269c47,54.27
d07c60bc-814a-4599-a2f3-aa49c9287f20,51.54
aa41b719-0b16-4295-93a8-3d9b0b1b828e,33.35
2962b915-fe84-427e-83fc-3da85f62c231,17.36
e91456f2-0aad-4b3f-b58e-99f4cd298ef5,0.64
53b25d49-564a-45be-9d54-0e86c20a0dd9,26.22
f1c7676f-2b22-48fb-aeee-529496e50500,48.65
da7dcb92-bd3a-4947-a4d5-de7af8afdfee,18.76
900c0ca9-6b89-40bf-8ede-2af903ccb990,54.33
4445b315-7c81-4e02-8cf3-00fbf5a2961b,11.85
4e8587ef-525e-42eb-87c3-70aeed248913,11.93
e9cbdd08-12ca-491c-bbc3-bc7cf5a2cadc,35.05
a3f0c9f6-b5ad-4b5b-90a4-ab15593341f8,27.56
2495d369-67e8-4903-9372-0ba59d775c7e,7.48
62308a1b-06f4-4b04-99d4-ed3f28bb179e,55.55
74abbfd6-e0f0-4e7d-8afb-bbc025b02ea6,48.79
3fff51d0-27bd-4408-8e60-5ef96bc7099f,41.76
cd61b1cf-2eb7-468e-8a21-d5572f66613a,39.04
43123426-fc4e-43e7-879a-0f84b667cad4,27.52
5202dc5e-9acf-49fc-bb3b-cdc95bcdb744,57.75
022002ef-761f-454f-a73a-774e441a501e,47.73
8d4ecdca-dcba-4e2d-ad3c-fed1aa720893,14.34
b401702d-d902-4e41-bcfc-dfa7bd437514,24.02
ab58bfbe-b82e-451a-b263-50ffa250ea0e,41.81
d6973de3-0bbb-4b89-b99f-096c6aa4ee57,56.28
638a9bd9-f9d9-42b8-b587-2a056c74e581,8.36
534b6f7e-5357-47b8-9e17-e4ed5dfaf552,2.83
8eee96f6-a153-4efb-bdea-141eb19a7a29,28.4
952d7305-d491-4c2a-a21b-018abf9d811d,14.51
86474afc-b12e-447b-b8e0-d7467db56fec,35.23
fb08d541-da04-44c5-9387-cb5679f5069f,35.26
4912c4f0-9dab-43c9-a7a6-1943a6e6b1ee,28.07
5603fcfb-326c-4ab9-afda-3456976d9392,56.83
3ecf8c3b-2f62-4549-9a10-cc6f559134e0,4.41
5d8023e8-2e2c-48f8-a85c-7eda5553fa10,57.12
854bdcd5-9485-4fa3-9a40-05e593840c2c,8.72
9576e960-b4ae-4cf9-9b86-fd2bc86faca0,9.16
fb60f76d-8747-48bf-8ed0-dce107738191,26
9c036d82-aa51-478a-8d7d-0de2470c48f3,14.3
3746bffd-7ed3-4f0b-8038-785360689e04,59.56
22e637be-d255-4786-9496-0b0d414931ff,32.28
771d770b-c918-4ab2-89a2-bef5576e697a,0.53
acc093f5-6a09-4def-8531-ab8deec03346,55.34
988cb078-b406-48ad-a81a-36e7365ccf31,22.91
c0293a5a-05ba-4e0b-82f8-535d9d1076ac,48.48
e28ab4b0-4378-47fb-a07b-4fd3dc1af71f,11.44
266f76fa-e705-4510-8e5e-52118e7ec3ac,11.5
c195be2c-62ab-4e1f-9e45-a4a2b633f400,7.17
511db57e-db1d-426e-a9fe-91cd16ed62fb,14.65
73904cba-abe5-4969-ad7a-317fe93c6e9f,17.3
8a487680-97ac-45ff-adef-bb01e5303cb8,50.03
5050ee94-9788-4b8e-b53b-a87bfc94e365,29.73
916333bd-74c7-4d17-84de-42908a5f39f8,4.73
71fc4fe9-96e1-4fca-a760-ac59f87382e3,30.84
ba0c3104-7678-4cb8-b311-eec3811452b3,14.2
6549ec2a-f249-4620-8b29-e65513c67d7a,39.24
c57b1b25-7057-4337-b3b9-f0bcfe53a8f1,46.79
bd89dc37-0efe-4f70-b29a-05cda6285987,39.42
4ada228b-d536-4bf5-ba00-8893d4242351,50.21
b00a8673-b3a4-4b6a-8974-89c8cebd1325,54.2
0fb69dd2-866a-4917-9c49-a0730a98f121,25.07
0d86ef3d-dcd9-47a0-8730-4c83dedcc221,38.04
9a85372c-837f-4247-9875-49ce3b7782e3,21.29
4f4b1690-f0e6-46f8-923e-36db098a9620,45.56
95a4bc04-8c75-4e79-860f-c2181f497e2e,40.28
6439117d-6d2e-4292-ba40-41782ec2e77d,30.25
6be6b21c-5554-4aee-a04a-ed1ea74df48d,11.51
12b50f71-15c3-4ffa-a877-192af5328245,59.34
d34f6982-3e34-4f65-b0a5-366da55347c0,5.52
9a01a475-cfd7-4c89-9e9d-c04f73ea903a,31.99
bcdc06c0-339e-49a7-8d53-2ff6ac35c33b,51.02
221381a9-55d5-443e-a91b-f4558271fa8b,43.95
a7946c4a-e708-48a9-b934-f124d5bc616a,22.94
09f8fe5f-2d49-43a1-b832-89ef7c600041,30.39
58a092a4-71be-497a-8397-04cca720b8c7,30.69
43f1731a-a9e7-4350-96af-daae6f985bbd,14.74
c1ea9a64-1028-4a0c-82cd-aa51e4e147a9,39.61
393bc216-d7b8-49c9-a1de-4d0382aeb52a,4.02
a1024f69-1f82-40fc-b969-b4efa34967ac,27.19
bcf0b4d6-3b08-497c-9fb5-55487aa704f5,22.91
299a12d8-6e25-4390-aa15-542da2a97731,40.62
6f2ae09e-2a5c-4ae5-94c4-4feca244a765,13.97
6e767397-ef9b-4fbe-b708-9742814ba9ec,38.98
e53c8495-af49-4de2-88c0-60eb72e1f0f5,24.95
cbca5c7f-58c0-4ddb-9b62-53a29decc11c,12.72
39bda357-ae4b-406e-9242-dbed58cd276a,23.44
eb7fa188-ff5b-4502-8f11-f542c49cceb1,54.23
d323d408-abf8-41cc-8244-6f7d43b6314c,15.8
dc7badad-67e1-4145-95e5-516cf74f58e3,27.65
6b16dac5-e3fd-428e-9635-46be9ce04acd,6.2
6c257432-2030-4284-b004-8dc5045ffa9d,34.46
4dde0f8e-f7f7-445b-8889-4516bd3700f4,32.94
c582d09d-d271-4bad-b325-2e2f776564b6,18.7
ddcb948c-bf72-4e6c-880a-cb307e1ef220,42.65
b265b9e0-16ee-41cf-8d9e-04568edd7d5e,5.1
2e014b30-4242-4e1d-bf57-32a8f91c53e7,58.7
f70b166c-01bf-467d-9460-ad636e37371a,37.28
167654ec-8eff-482d-8250-64503e4996a5,11.21
7175711b-a33c-488b-89f9-97f3ff16447e,22.63
c6589d43-11fc-4eed-92cc-d90dba021e9d,31.28
a2df2be1-8383-46f2-9026-5a4224f37a15,43.45
cd04c062-0a0a-4544-97ff-853d7cbe18e4,2.39
cf8e13bf-a57b-4a29-a46e-a99c7b56647d,21.23
44e8be49-4bb8-4944-bb78-cb86354df3d4,57.2
dbb2f800-2c2d-44bc-b363-98039b65dd1a,55.16
43205873-4a88-4dd3-ba4b-87d677711006,33.92
db95ffb2-7e4e-460e-9cad-b7e94dd515b1,53.75
6032d2dc-7b52-4bdc-b0e7-9ed5f5f31877,3.22
f683c0b3-6678-4690-8cba-2f9461618fb5,11.47
