uuid,max_price,live_price,created_at
b1756087-8dfa-47b0-8146-103c44483405,3.59,8.9,2023-06-25 17:54:21
ca10f5bc-c633-4a42-a448-dd5897ca6b39,7.17,45.99,2023-06-25 17:54:21
df7803ec-07e8-4dd2-8135-7a3e9e480f54,9.22,16.99,2023-06-25 17:54:21
980f8db9-5d6c-401a-a97c-45f22cfd6abd,48.19,49.39,2023-06-25 17:54:21
0077d8aa-aa1d-4c12-81a8-4463f5e9603f,34.74,61.59,2023-06-25 17:54:21
490cf7af-5349-4619-b271-7f7bd5ca72d1,35.67,71.89,2023-06-25 17:54:21
b6049b24-7c82-419b-90b8-ec821dcca751,1.25,37.79,2023-06-25 17:54:21
c3ee9b6c-4bf9-499d-955d-ebd2b549bba5,16.6,32.9,2023-06-25 17:54:21
5662542b-0251-4314-b033-b27a59066f71,36.33,68.79,2023-06-25 17:54:21
2a4dcaf7-a79e-44ef-9cfd-9e26868a414b,17.41,84.29,2023-06-25 17:54:21
294b5674-0132-4f00-832a-58991dc9508d,6.23,24.9,2023-06-25 17:54:21
29fed488-2436-4042-beb4-ad2722d21130,25.66,38.49,2023-06-25 17:54:21
fac956f5-9669-434a-b600-b1844fd5b8d2,11.88,41.59,2023-06-25 17:54:21
824a81d8-acdf-41dd-afe9-4cbd8ded5671,32.16,33.99,2023-06-25 17:54:22
ec35e80c-b510-4016-b7b9-8944e44202e8,49.95,76.39,2023-06-25 17:54:22
b7f2c31a-62fc-4ad4-95a9-7593d37066ba,24.19,31.69,2023-06-25 17:54:22
cc8bb0c1-bfb3-49f2-8724-4472e76b7bb9,25.84,44.59,2023-06-25 17:54:22
a7a017e0-ce55-4a9e-805e-d6d023dd5335,28.69,46.29,2023-06-25 17:54:22
edd3734b-c693-4118-8992-28a645fab002,11.33,17.0,2023-06-25 17:54:22
361d7dea-ece6-4e9a-bd44-748904c6a342,50.04,135.69,2023-06-25 17:54:22
8c98c822-f8a9-4044-b5b3-a995495cb882,17.11,70.69,2023-06-25 17:54:22
ff6e1df5-df4d-4772-884d-e651734454db,51.2,107.19,2023-06-25 17:54:22
ca76bec8-44ed-4504-b396-2dc5401f47e3,40.02,111.09,2023-06-25 17:54:22
f35e96b7-ecf4-4f8e-a3f4-2448ba477324,26.51,27.79,2023-06-25 17:54:22
95d9a1f4-0165-4678-b5a6-a09fd1fb154c,50.98,51.29,2023-06-25 17:54:27
bf05de06-d264-4e7c-acf2-b062299b67c3,40.41,66.6,2023-06-25 17:54:27
c2ef233c-f4db-43d9-ad82-91e9faa0f4c7,0.21,89.59,2023-06-25 17:54:27
b61fe4a4-6956-4ccf-93fc-405f2b3b59a3,25.72,35.4,2023-06-25 17:54:27
4b7dd026-c441-4379-9352-4d3e4c2894d4,9.09,17.09,2023-06-25 17:54:27
5fa8786c-0b45-4ecc-8d54-8fdb9bd5acf6,15.35,169.99,2023-06-25 17:54:27
951a3f61-435c-49ac-b40b-11ac6aa741ee,24.06,183.49,2023-06-25 17:54:27
7f42f82d-0ada-438c-b814-40eae9525588,20.47,38.79,2023-06-25 17:54:27
0616070b-dee6-4f80-9ffa-b6aa08595403,31.12,32.89,2023-06-25 17:54:27
a3ec9b20-0479-4724-b1cd-3af2a422ef9d,28.65,39.99,2023-06-25 17:54:27
6cd13941-6b7c-4756-9b38-dc0635daed14,21.48,31.9,2023-06-25 17:54:27
1fae90d4-4ec6-4900-a14e-9e4abceb973c,28.16,29.79,2023-06-25 17:54:27
c36141df-eb6e-4c69-8337-83f9360402f4,12.62,45.29,2023-06-25 17:54:28
8833988e-ab87-4d7c-95c1-b7cb106e5c9f,3.09,17.69,2023-06-25 17:54:28
48c6e16a-0482-4cb1-8905-534f64375e52,23.37,50.19,2023-06-25 17:54:28
61d923e8-9679-49a4-8554-7b1640b327d8,2.3,30.29,2023-06-25 17:54:28
b7577b7b-acaa-404e-b94d-59138e9cbab3,46.32,50.59,2023-06-25 17:54:28
e043fa15-cddf-419e-9625-e7a96e787653,47.26,80.79,2023-06-25 17:54:28
3f2c61b4-b7f2-411c-80cf-f694b4a4bf8c,3.52,45.59,2023-06-25 17:54:28
86c2bc5e-15d6-41fc-80c6-5a52a130161a,5.89,68.29,2023-06-25 17:54:28
a8e8142f-c8f7-4dd2-9aca-e68f4d0a78c3,1.12,160.89,2023-06-25 17:54:28
34b831e8-3e24-4320-9d94-f39f20e515ba,28.99,34.29,2023-06-25 17:54:28
fc25ebf4-d24b-4d22-bde1-f20cf5f07376,19.71,20.49,2023-06-25 17:54:28
906926c7-914a-402b-a31a-8de09be04754,4.26,5.8,2023-06-25 17:54:28
7577ddd9-9a85-4a85-a0ea-8f56979309f3,55.43,66.69,2023-06-25 17:54:28
1b4405d1-f567-4cff-b02d-2da7903c8f29,18.76,28.09,2023-06-25 17:54:28
974a0b95-4b12-46a7-9f42-ef0b32b2689b,33.84,44.59,2023-06-25 17:54:28
f66fe047-c916-4821-b61b-e7b4c0e7371c,37.5,45.29,2023-06-25 17:54:28
00a737b8-15a8-4de3-a08b-063f7c3a2d44,0.05,25.79,2023-06-25 17:54:28
cb56bca1-bbf1-4e72-ae3c-079fd0c610ef,6.9,25.19,2023-06-25 17:54:28
e7d7b753-2891-464c-b455-46b2ed69aa9b,11.91,16.19,2023-06-25 17:54:28
fe4ec7a1-6ab8-407c-bca8-0bb8d48f77b6,11.97,48.69,2023-06-25 17:54:29
dc0e58b8-8100-4603-9187-cbd5d76167ac,0.52,30.79,2023-06-25 17:54:29
6a59561a-5d35-42d1-8290-89b3483d2f19,13.24,51.09,2023-06-25 17:54:29
cd9c2d9a-42d7-49bc-bdbc-f9811f582129,7.05,17.99,2023-06-25 17:54:29
41d7e1e9-9a81-428a-b69f-e78433520486,23.66,31.89,2023-06-25 17:54:29
ecf6ad27-1e1e-4494-87ce-13b12f8d4cea,10.91,32.49,2023-06-25 17:54:29
e0eb568f-15ec-4fa6-bc1c-1e2f88c372cc,13.09,40.59,2023-06-25 17:54:29
eb75e965-d2f3-4cb8-996c-c741dabceb9a,0.37,13.2,2023-06-25 17:54:29
d21c11fb-440a-492b-82da-e75208d94387,36.73,156.19,2023-06-25 17:54:29
ed5a9e4d-f0a9-4cdb-a86f-39ab1b90c44f,18.78,42.19,2023-06-25 17:54:29
06fc09a0-6573-4753-bff6-0d908ab92a74,8.2,13.6,2023-06-25 17:54:29
439c878e-64ce-408f-a1bd-fe7e4b7de289,6.46,74.99,2023-06-25 17:54:29
518c2544-3142-4e6e-9ddc-265c94a24269,4.01,26.95,2023-06-25 17:54:29
07193101-fc81-4aaf-bf5d-8ded4f71c493,3.46,16.9,2023-06-25 17:54:29
85317a09-29ee-4ccc-9f53-41caf09f1a36,39.92,77.09,2023-06-25 17:54:29
79255896-86b3-42c7-8647-683e731edb42,9.67,48.29,2023-06-25 17:54:29
11290788-7cbb-4dcb-84c3-e8f24039e415,5.3,125.49,2023-06-25 17:54:29
3aacb7e5-9d73-4578-9d0f-59811234d3d5,24.3,34.19,2023-06-25 17:54:29
e20aaf60-68c3-4ea0-bb9d-9a3b7aa029d1,18.77,58.59,2023-06-25 17:54:29
374311a4-a9fd-464b-bab6-e8beadaaa6ff,30.31,59.49,2023-06-25 17:54:29
c185d323-7b64-4791-97ea-b7b3dda7141f,3.43,31.99,2023-06-25 17:54:29
3dab9811-a5a0-4d28-9da9-0b01043cb528,9.52,49.19,2023-06-25 17:54:29
76a9860a-c471-4759-9c62-1e54d7972689,15.9,34.89,2023-06-25 17:54:29
5dd61231-ea4f-4b66-a1c9-a2ed7bfd7ed6,23.5,67.69,2023-06-25 17:54:29
5c291072-f170-4c46-8a2f-6c76cbfe91a7,14.51,27.9,2023-06-25 17:54:29
53275305-45c1-4250-bdf2-e0939169f4f8,29.11,39.59,2023-06-25 17:54:29
19ea3e16-0447-4aeb-90cf-d46bf1036199,55.82,75.59,2023-06-25 17:54:29
082b02e5-b89d-45d3-810e-b0511a8cd38b,6.85,44.99,2023-06-25 17:54:29
560c5c0d-121e-47ba-a86f-230956ad1d89,47.85,51.29,2023-06-25 17:54:29
6871bf24-70fe-4654-9b09-e1d92a0b71b3,27.43,45.09,2023-06-25 17:54:29
154cf79c-ab79-49f9-80fb-e25b8f8732ce,19.3,26.0,2023-06-25 17:54:29
feb60fe3-256b-4565-bf29-cbd0de0c1842,26.85,49.59,2023-06-25 17:54:29
02d15fde-7fb0-4528-9509-044ee9e4c2c6,35.08,37.29,2023-06-25 17:54:29
92dbf876-7698-4ee7-809a-bfde12461a3e,21.09,24.59,2023-06-25 17:54:29
3262cca4-c5be-40ee-9bc5-ff737658c3c2,28.06,56.99,2023-06-25 17:54:29
4fed8eab-f9cc-4aa7-aeef-8096abb45a7d,3.7,49.19,2023-06-25 17:54:30
7ca916fc-afb7-4a18-a4cf-294129328c62,37.73,125.79,2023-06-25 17:54:30
784801f5-cba7-4a0d-8678-359bc57057b0,42.89,103.39,2023-06-25 17:54:30
65c05487-0938-4f34-9df6-42fc38d64b7e,39.03,47.89,2023-06-25 17:54:30
787b7c87-d47b-46d8-b1b1-0eb3fa4d7042,4.43,6.4,2023-06-25 17:54:30
75a743c1-f068-4104-b0a9-c67c6ea18ad4,27.23,37.09,2023-06-25 17:54:30
c6997f93-725b-4ba2-9a74-4f3741536e89,32.17,54.3,2023-06-25 17:54:30
439b4495-6cdd-4836-ba7c-939c70d35de9,59.89,87.29,2023-06-25 17:54:30
e729b4c8-e493-441d-be0a-2570e6715598,18.94,43.99,2023-06-25 17:54:30
bc90bddc-e7ab-47ef-aec0-57d49588495f,15.18,24.3,2023-06-25 17:54:30
b175c9f0-08cd-4f64-9bad-e7e6f78527df,11.65,57.49,2023-06-25 17:54:30
50680ec4-d799-46ba-88f6-5565357b6ff3,7.77,20.89,2023-06-25 17:54:30
bb285b6f-9344-4ede-8187-3ad0ed2b0428,24.46,129.69,2023-06-25 17:54:30
b7518f32-c551-45b9-886e-0ee4234bda0a,22.18,35.09,2023-06-25 17:54:30
6627fc79-8c82-4c60-973a-27a426be46be,21.69,26.99,2023-06-25 17:54:30
44ea54ed-985e-46de-bdb3-9058a70a8da6,5.13,8.0,2023-06-25 17:54:30
e960abf9-4acd-4a6f-9393-0f7a8595f411,14.29,67.69,2023-06-25 17:54:30
851285f8-4aab-4d15-b7e1-a6e03601551d,26.32,45.99,2023-06-25 17:54:30
ce7f91f4-2ab7-402c-98d8-077294ce4afe,40.13,53.79,2023-06-25 17:54:30
3a88c88a-746e-4e50-9c51-38f9f90cc5e5,10.25,35.59,2023-06-25 17:54:30
0b1ea0f5-83e2-4dbe-b359-b7663b9fac76,14.54,32.19,2023-06-25 17:54:30
4386f02c-c726-4b94-99f0-f1f07640c810,16.38,25.0,2023-06-25 17:54:30
7e92a84d-a819-4f5c-a7d1-b0c6fb8083bc,54.47,57.09,2023-06-25 17:54:30
abd28f22-eea3-4ef8-9b61-01cf7cbbd1ad,4.12,37.49,2023-06-25 17:54:30
e730f970-6f73-4a6f-9fa0-693a61bf5cbb,9.43,28.0,2023-06-25 17:54:30
198265a7-2dd4-4dbb-8ee2-4f26360f811a,19.45,45.19,2023-06-25 17:54:30
1b08048d-d8c9-45e7-a914-0b45711fd1ce,6.72,18.6,2023-06-25 17:54:30
0c463741-8880-4ad8-88c0-f09de2f33def,25.13,32.19,2023-06-25 17:54:30
1938f12e-8a74-45ae-ba87-7635743cebf5,4.69,12.0,2023-06-25 17:54:30
d201192b-55bc-45ed-ba78-9cf64e00e15b,3.15,49.19,2023-06-25 17:54:30
15ca6d85-076d-4c0e-8521-f62a8a33de20,5.55,20.49,2023-06-25 17:54:30
91d8786e-274f-4048-bf5d-8c4acecab500,4.12,33.49,2023-06-25 17:54:30
74d46d65-1979-438f-86fc-5efc1fecece0,39.69,93.09,2023-06-25 17:54:30
e8fea6c9-edbd-46e3-9580-52a314ce7c3a,1.32,23.9,2023-06-25 17:54:30
cc4668f5-ca61-4a0d-b290-53f360617742,7.36,26.79,2023-06-25 17:54:30
47f7f96c-aa44-4e06-a59d-0b41616b14e2,21.92,37.09,2023-06-25 17:54:31
fe29fcc4-9d65-47da-b26f-c83254bf9260,8.98,25.9,2023-06-25 17:54:31
1d6980ad-4f27-4998-8211-fed966336282,29.47,62.29,2023-06-25 17:54:31
a11ac327-9b8f-46cc-8206-ffd42fd7b05a,23.75,30.49,2023-06-25 17:54:31
6f6cfcde-38eb-490a-9d1f-007f1fc93646,13.95,120.69,2023-06-25 17:54:31
d6659012-56ed-4141-b3b2-3fc6a0611957,5.29,21.9,2023-06-25 17:54:31
9acc42be-fb0d-4d1f-8069-e9c7a265c1a7,20.94,25.0,2023-06-25 17:54:31
da1f07e7-39a5-4eeb-8398-a8adb9bfaf16,13.57,41.49,2023-06-25 17:54:31
b906d43d-b4b9-4058-94e4-478f56ecf3ff,0.89,41.9,2023-06-25 17:54:31
eb6514c3-54dc-4bbd-8ea3-800f1cc35cb2,0.39,29.29,2023-06-25 17:54:31
fe31fe31-1d2f-4894-88c4-2a51dda2caeb,0.28,7.2,2023-06-25 17:54:31
2f3d9cf5-9ab4-478e-9ae4-c2fa7d0dbeaa,14.26,70.49,2023-06-25 17:54:31
9a233e4d-8c8d-45ed-b3ab-b13ed2e46c08,36.07,77.39,2023-06-25 17:54:31
caba56bc-3f28-4e78-9516-674c4c76484f,20.29,29.49,2023-06-25 17:54:31
37a40300-3185-4191-b175-bb5aaf50e8e9,12.29,13.4,2023-06-25 17:54:31
426bd9d4-0568-4715-b322-ee6e82fc314a,34.7,68.89,2023-06-25 17:54:31
d08c8e96-479b-44e9-b937-7e9dff747a5f,34.78,51.69,2023-06-25 17:54:31
ac05b2f6-9e40-4da7-baa7-968e7be958aa,29.56,58.79,2023-06-25 17:54:31
9e1b05f9-8ab8-434d-951e-2ecaa508f7b4,14.68,22.79,2023-06-25 17:54:31
3a79344e-dc0d-4309-b4a9-85c6eefd977c,12.19,18.3,2023-06-25 17:54:31
95658855-7e60-4086-8e9a-a08518630606,19.2,67.49,2023-06-25 17:54:31
97bf4341-92bf-44dc-bc5f-54d7fce0474b,35.62,74.89,2023-06-25 17:54:31
f7db93bb-37dd-4c18-9fe5-2eb34406a1f4,16.96,48.59,2023-06-25 17:54:31
c65a001b-0e91-4cd4-b446-ef2c44b96e87,59.14,60.99,2023-06-25 17:54:31
3b973a92-3b3f-4bce-ad2e-f2771bc75648,14.06,34.09,2023-06-25 17:54:31
5f5bd33f-b52c-4074-bf47-0529e6d52a46,32.42,32.59,2023-06-25 17:54:31
349e9362-f79a-4824-a98c-7f7fdec317c1,28.55,29.09,2023-06-25 17:54:32
718b173e-72cb-4108-a89e-46855c8be925,15.39,27.69,2023-06-25 17:54:32
7a76436d-bdfd-46e8-88cc-233ee0d0f977,39.08,43.0,2023-06-25 17:54:32
feb513e8-6210-4738-a6fb-3c7669efddbf,20.31,51.99,2023-06-25 17:54:32
de04b55d-fbb4-4a8a-beba-6ad66e37d110,0.96,4.3,2023-06-25 17:54:32
0a51c8fb-5a31-4ee2-819f-1b037194a648,6.37,16.0,2023-06-25 17:54:32
122188b2-2e9d-435a-aef4-7f88cae16d75,19.86,23.19,2023-06-25 17:54:32
344fe3fa-7fc8-4b89-9f56-4d5290094154,22.83,62.99,2023-06-25 17:54:32
2ac33f08-6f0f-44d1-afad-510e44a3b514,20.87,55.99,2023-06-25 17:54:32
de9ae3de-503d-4d3e-ba9a-868ca14e64ec,4.33,34.29,2023-06-25 17:54:32
3f76a13c-09c1-48b1-b890-c5f5785de3f6,41.11,44.59,2023-06-25 17:54:32
4d1e231b-bbc4-473e-83ab-a0dcafd93ce7,0.53,23.29,2023-06-25 17:54:32
8b87f0ce-8d7c-4cd3-a67b-fe3aba910d6f,13.64,24.0,2023-06-25 17:54:32
faa15498-03d0-4d47-9f8b-c9794630c803,26.38,83.39,2023-06-25 17:54:32
b183ad6b-9f61-478e-9033-1f279357cc10,3.91,53.99,2023-06-25 17:54:32
687187e3-e62c-4cd7-848e-5064e403d0bd,20.29,43.29,2023-06-25 17:54:32
26b837c0-e1e4-420a-b0b2-f23baea6ed3c,28.48,47.09,2023-06-25 17:54:32
7df49e2b-ebb2-4c52-9767-d189881a1816,2.67,33.99,2023-06-25 17:54:32
39e06028-3005-4713-97a6-07d4339ac967,2.94,15.49,2023-06-25 17:54:32
930d7d67-16e4-4059-8298-e038228381d6,11.96,19.79,2023-06-25 17:54:32
bbfd60b1-1e70-4cee-9e6f-98dcd3e8b57a,38.13,39.19,2023-06-25 17:54:32
3687c717-30b3-48e4-9635-a5c1f8d3f261,32.25,32.39,2023-06-25 17:54:32
943e6c9b-a126-477d-b8a4-8829aee605c3,9.79,23.49,2023-06-25 17:54:37
2c26b65c-230b-40ff-b066-fd03fe0b20b4,23.22,29.95,2023-06-25 17:54:37
f5e9aea2-de5e-48f4-bd3b-05415e9de7aa,17.33,22.99,2023-06-25 17:54:37
f624f0b1-5a7b-43f1-bddd-284e3858b438,41.29,42.59,2023-06-25 17:54:37
4182222a-8218-40ee-9e99-bf7e3e7672e0,10.13,70.19,2023-06-25 17:54:37
71b36a3e-ad45-4877-bd48-256fb354b9f1,15.14,57.59,2023-06-25 17:54:37
a2702b16-1298-4fc2-96c9-059c22e809b2,7.14,65.69,2023-06-25 17:54:38
235bb170-557a-47f6-8006-59ff6ca1d79f,20.82,36.49,2023-06-25 17:54:38
639e902e-d36a-4354-8d26-e393a9b87d17,0.32,19.29,2023-06-25 17:54:38
7fd428d4-34b2-4662-b158-565dc8286d18,0.72,54.69,2023-06-25 17:54:38
2c48eee9-70b1-47e8-a6cb-f35bbdd9ed70,27.74,33.39,2023-06-25 17:54:38
c64a7694-92af-4879-bb5d-681771e81a0c,16.46,38.29,2023-06-25 17:54:38
25a64e43-10f1-48cd-9e16-b6ba5784d69d,33.28,41.09,2023-06-25 17:54:38
20fc816f-7408-4758-a606-526cd09184fd,2.58,45.59,2023-06-25 17:54:38
5426062e-b84d-4abb-a08d-18834c1619e7,0.87,65.29,2023-06-25 17:54:38
365b7075-4401-4109-a369-3dd5cbf894db,0.87,54.59,2023-06-25 17:54:38
69d5b058-6bc0-4996-9134-dfa22f067a91,38.56,63.99,2023-06-25 17:54:38
e9c6647c-bb4f-433e-a554-0bf8d375e834,0.99,24.69,2023-06-25 17:54:38
f88ecb4c-0084-4003-9a88-630d9d7af0e9,6.71,24.2,2023-06-25 17:54:38
77814cfa-18e1-4841-8c2d-9703ce668d1d,11.14,59.19,2023-06-25 17:54:38
1a09ff45-3203-4cbe-bf62-fca35b0abc10,4.93,19.0,2023-06-25 17:54:38
871b765a-527f-49c6-8ec5-6dec1719179d,30.1,33.0,2023-06-25 17:54:38
f6cb53e5-cdd5-44e7-9fdf-c5a114e15864,50.08,50.59,2023-06-25 17:54:38
c08ceced-8514-40a2-a123-de7403507c02,7.29,32.09,2023-06-25 17:54:38
78442acd-7e90-4d81-883f-bf09a84913cb,20.94,45.19,2023-06-25 17:54:38
a8670789-7935-4c14-b135-a8921388476e,41.82,62.19,2023-06-25 17:54:38
3f310b88-071f-4e54-9c3f-5018323afb70,35.05,73.59,2023-06-25 17:54:38
dcd79bfc-7d62-4524-9564-a4571fd614d0,4.81,28.89,2023-06-25 17:54:38
cd3175a6-e952-473b-923c-57b356e2e323,23.32,53.69,2023-06-25 17:54:38
711944b8-71f5-42f4-9113-952db5645f8e,2.26,8.5,2023-06-25 17:54:38
6ae9b4a3-f12e-4913-bfb3-b7e6f957d930,8.08,45.59,2023-06-25 17:54:39
cc227352-f2f8-4a6e-a18d-0fd15ba7ee4f,26.71,51.19,2023-06-25 17:54:39
57024cce-00f6-469e-a514-040cd1b8b08c,5.79,25.09,2023-06-25 17:54:39
62f6ea49-7b06-4035-9be4-0f25b023b5ca,7.02,53.29,2023-06-25 17:54:39
79ea936a-b3ff-40d5-87c4-75205bd7be5a,47.75,90.19,2023-06-25 17:54:39
bd224637-a0fd-4f87-b445-0bd9a8792058,15.3,157.59,2023-06-25 17:54:39
3b381a0f-06bd-4815-b71c-74a87bf3af3b,16.36,18.5,2023-06-25 17:54:39
59a5c773-fcc9-4a9b-9fe4-7a1dc5e5aa08,2.33,29.39,2023-06-25 17:54:39
7b3b8664-d6bb-4ffb-84d0-c67636ce1cc2,5.81,38.99,2023-06-25 17:54:39
cfa6d705-8a8d-465a-8fe5-5f1898628c65,18.89,21.69,2023-06-25 17:54:39
beae2fc7-cea5-4885-91fb-325fc47a4075,14.32,29.99,2023-06-25 17:54:39
16f18fe0-0762-4b25-a668-eeeee28d6c69,13.8,19.99,2023-06-25 17:54:39
89d4a4fc-8a56-4e89-a6ce-6bd4271667ce,37.49,49.59,2023-06-25 17:54:39
874cce3a-8bed-469a-8777-0c436eebb6ef,7.33,25.2,2023-06-25 17:54:39
1a684606-49b1-45b1-a4b9-55549b571b87,3.39,62.69,2023-06-25 17:54:39
2d15d02f-3b1b-4db2-9941-ed24f3b7b715,56.53,125.09,2023-06-25 17:54:39
9a8a8b08-12ff-4386-80c6-05becadf3eb1,42.09,109.79,2023-06-25 17:54:39
7d796e70-feb1-485f-82ac-caa53378ac7a,23.32,32.89,2023-06-25 17:54:39
76e2deca-2151-4b5e-8aff-ac41375cb6b6,26.19,29.89,2023-06-25 17:54:39
d3a2af9e-c376-41e3-9e2a-320dc67525d2,33.0,43.79,2023-06-25 17:54:39
11c16424-fd55-43ab-b1f4-b460ea234bb3,38.6,42.69,2023-06-25 17:54:39
251feb2c-45f7-44f2-b378-d3f33956414a,20.32,40.09,2023-06-25 17:54:39
d66f8a7d-f4b6-4d08-ac52-be9fd5f0b9c6,4.16,10.1,2023-06-25 17:54:39
9f2a6fd5-1625-4306-8dd0-d883b91ca7ad,19.52,41.59,2023-06-25 17:54:39
af7a1886-2979-4cfd-993a-754beb7cdd66,3.48,20.9,2023-06-25 17:54:39
3c133715-ad03-4966-b1c8-a31a3e73a403,4.24,58.89,2023-06-25 17:54:39
56c0b034-c9af-4398-95d3-b95927038cb9,5.29,41.09,2023-06-25 17:54:39
c31bef5f-fcba-4b8b-9bc0-f2d2886143d9,3.77,7.9,2023-06-25 17:54:39
4a2257d5-f301-4411-be7d-fb8ca546d648,0.24,24.69,2023-06-25 17:54:39
f8b22ea7-264b-47d9-bbf9-48dd8152d567,21.75,38.69,2023-06-25 17:54:39
4890903a-5270-4b23-b252-fc3e859adf36,41.03,47.19,2023-06-25 17:54:39
96d3a4f6-4909-45ff-9272-db86b5f7665e,30.89,46.59,2023-06-25 17:54:39
82fda757-242a-47dd-83c8-fd8e16800ea3,26.92,53.79,2023-06-25 17:54:39
1eaa0732-1695-438e-90d7-603534657e25,42.79,47.59,2023-06-25 17:54:39
66124daf-8db3-4c07-8f5e-2e86058fa316,8.14,118.49,2023-06-25 17:54:39
680a1014-47c0-4eaf-ad8d-eeddbb7b4ddd,18.7,40.89,2023-06-25 17:54:40
d58ded6d-4674-4e27-9f5c-0005f4ccbc92,6.98,34.49,2023-06-25 17:54:40
0a0408bc-9469-43b1-99c1-ff1b14f93d99,6.03,18.29,2023-06-25 17:54:40
931f09ca-9ea8-4e16-826f-d16d94ad57e8,18.9,25.9,2023-06-25 17:54:40
1449e7cb-151c-4959-9962-a9f387b4ee0f,36.78,41.59,2023-06-25 17:54:40
a8e4cec5-4df8-465b-9c54-032469915c30,4.71,24.59,2023-06-25 17:54:40
4977441a-4487-4930-a554-b2be54e57fd4,18.12,39.69,2023-06-25 17:54:40
e698abed-4dbf-4ba1-9bae-3459fd9cb706,32.23,37.49,2023-06-25 17:54:40
650e9b51-4c0f-4ea4-b51b-3d7f57ea8ff5,42.42,45.59,2023-06-25 17:54:40
dda861a1-6a94-459a-814f-153fc33270ff,28.8,30.89,2023-06-25 17:54:40
e84578fe-416b-454d-9759-90f17cffad06,24.4,34.29,2023-06-25 17:54:40
bb166d5d-5ec6-4a5f-b6f3-30c4443aee06,14.26,30.49,2023-06-25 17:54:40
1296fd2e-b7b8-478f-8637-e2178ace8737,22.65,112.69,2023-06-25 17:54:40
e2508d21-c5f5-4a10-94af-79da0bcd0e11,26.7,68.99,2023-06-25 17:54:40
bc2bb4c9-7a11-4e12-8a61-9950d80da66a,12.21,23.8,2023-06-25 17:54:40
5c7688f2-321f-4213-b62a-03c03cdfb7f5,4.72,38.99,2023-06-25 17:54:40
58912fdd-7672-462e-88b9-3418a3be14d2,0.81,6.9,2023-06-25 17:54:40
f4747535-5d14-461d-bbf6-221b1cb2c8df,53.57,63.59,2023-06-25 17:54:40
bcddb019-7fc3-4fb3-9538-d9bdcd7aa0da,11.36,77.29,2023-06-25 17:54:40
3d103a4b-8acc-47bb-a673-bbbc4b3d88f8,10.85,37.89,2023-06-25 17:54:40
1a7b865c-6142-47d9-be0d-a9f66ac03b68,9.42,59.49,2023-06-25 17:54:40
769c2c6c-eef0-45f1-8603-f440764cc670,49.88,62.19,2023-06-25 17:54:40
b6602b0c-3cad-4251-b771-2b22d12b55d4,42.19,45.39,2023-06-25 17:54:40
0036166a-0e43-40c4-b6b7-ce61582382e1,3.8,33.69,2023-06-25 17:54:40
742c618e-358e-4e83-8c7c-c8c3e8ee2185,2.06,3.9,2023-06-25 17:54:40
fc7a9a1a-3f75-4676-a34b-c2707932eb0b,24.81,31.69,2023-06-25 17:54:40
cb9434b9-6ebf-4d1c-89a5-104762e06399,27.41,48.79,2023-06-25 17:54:40
e9761679-6447-4c03-b04d-680df2e9feae,7.83,8.9,2023-06-25 17:54:40
f003f8ae-13c7-4b78-bea0-ab703173bda5,33.49,48.79,2023-06-25 17:54:40
d368eabd-5c40-4ba2-b19d-1bb477f40e5f,13.57,65.29,2023-06-25 17:54:40
728a2d95-b5f3-4276-af80-25b741a61049,17.71,60.19,2023-06-25 17:54:40
9aed966c-aa5f-4ab2-93ab-0a429493ba32,11.6,48.59,2023-06-25 17:54:40
8491cd63-59f1-4371-aabe-adb3bc0bb293,11.95,23.29,2023-06-25 17:54:40
3bf2fa41-ff53-4d09-b0aa-478e09b3391a,11.96,29.95,2023-06-25 17:54:40
553c31aa-232c-4b28-819c-ce4d8b0fc014,6.62,17.89,2023-06-25 17:54:41
078d3fb1-857d-49de-a4ff-21690668402d,29.27,31.59,2023-06-25 17:54:41
b7a943d8-8e6c-4969-9085-327be6480137,17.31,40.59,2023-06-25 17:54:41
07aa6aa9-8e47-4988-886a-170d30f02771,10.24,38.69,2023-06-25 17:54:41
74a6f8e5-b1fd-4c56-976d-df48b05ca7f6,19.19,25.79,2023-06-25 17:54:41
38215234-3131-4d61-88eb-a88da5b01b19,20.12,61.49,2023-06-25 17:54:41
97180cec-0a63-411e-a3c5-eb17fc1c94c8,16.9,63.19,2023-06-25 17:54:41
42439947-375e-4472-b205-89cd9e6c7fe3,11.78,26.79,2023-06-25 17:54:41
e02b4bc7-abee-4903-a22c-8746161ff4c8,1.35,31.2,2023-06-25 17:54:41
68183b6f-9217-446f-9d7a-03db31ea9454,10.42,36.39,2023-06-25 17:54:41
b2752e06-8c44-4d3a-821e-e489e7e1b0f1,2.06,128.29,2023-06-25 17:54:41
da7cdbc5-858a-49c1-90bb-993a1bc59d7e,21.57,37.09,2023-06-25 17:54:41
67a24f4c-060f-41dd-8824-470de53c2048,2.69,54.39,2023-06-25 17:54:41
cb989e46-58ba-4d8a-b46e-821743b02776,14.51,19.99,2023-06-25 17:54:41
ab0defc7-1f70-4cfe-8327-ae40e0b5e33b,1.86,113.49,2023-06-25 17:54:41
8c9df4ea-63f2-4d13-b1a5-c3de47515b74,35.43,38.49,2023-06-25 17:54:41
199a9802-4f13-40d3-b880-1cc895712822,15.55,18.9,2023-06-25 17:54:41
a86efae9-47ea-4c13-8c4f-2bf4ca10d915,4.38,52.79,2023-06-25 17:54:41
